"site","year","TRT","class","count","clickr","site_year","percent","tier1","tier2","tier3"
"101","2022","REM","Montipora spp.",1,"SC","101_2022",0.25062656641604,"calcifying","hard.coral","other.coral"
"101","2022","REM","P. damicornis",45,"SC","101_2022",11.2781954887218,"calcifying","hard.coral","P.damicornis"
"101","2022","REM","Psammocora sp.",1,"SC","101_2022",0.25062656641604,"calcifying","hard.coral","other.coral"
"101","2022","REM","Corallimorph",2,"SC","101_2022",0.50125313283208,"noncalcifying","Corallimorph","Corallimorph"
"105","2022","BYSP","Turf",87,"SC","105_2022",26.9349845201238,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2022","BYSP","Turf",8,"SC","105_2022",2.47678018575851,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2022","BYSP","Lobophora",20,"SC","105_2022",6.19195046439629,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2022","BYSP","Peyssonnelia",17,"SC","105_2022",5.26315789473684,"calcifying","calcifying.algae","other.calcifying.algae"
"105","2022","BYSP","CCA",38,"SC","105_2022",11.7647058823529,"calcifying","calcifying.algae","CCA"
"105","2022","BYSP","CCA",18,"SC","105_2022",5.57275541795666,"calcifying","calcifying.algae","CCA"
"105","2022","BYSP","CCA",1,"SC","105_2022",0.309597523219814,"calcifying","calcifying.algae","CCA"
"105","2022","BYSP","Cyano",2,"SC","105_2022",0.619195046439629,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2022","BYSP","Galaxaura",2,"SC","105_2022",0.619195046439629,"calcifying","calcifying.algae","other.calcifying.algae"
"105","2022","BYSP","Green_macro",2,"SC","105_2022",0.619195046439629,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2022","BYSP","Red_calc_mac",2,"SC","105_2022",0.619195046439629,"calcifying","calcifying.algae","other.calcifying.algae"
"105","2022","BYSP","A. acuminata",71,"SC","105_2022",21.9814241486068,"calcifying","hard.coral","A.acuminata"
"105","2022","BYSP","Monti_branch",24,"SC","105_2022",7.43034055727554,"calcifying","hard.coral","other.coral"
"105","2022","BYSP","Montipora spp.",6,"SC","105_2022",1.85758513931889,"calcifying","hard.coral","other.coral"
"105","2022","BYSP","Montipora spp.",1,"SC","105_2022",0.309597523219814,"calcifying","hard.coral","other.coral"
"105","2022","BYSP","Unk_Pavona_foliose",3,"SC","105_2022",0.928792569659443,"calcifying","hard.coral","other.coral"
"105","2022","BYSP","P. damicornis",15,"SC","105_2022",4.64396284829721,"calcifying","hard.coral","P.damicornis"
"105","2022","BYSP","Pocillopora spp.",1,"SC","105_2022",0.309597523219814,"calcifying","hard.coral","other.coral"
"105","2022","BYSP","Porites spp_foliose",1,"SC","105_2022",0.309597523219814,"calcifying","hard.coral","other.coral"
"105","2022","BYSP","Corallimorph",4,"SC","105_2022",1.23839009287926,"noncalcifying","Corallimorph","Corallimorph"
"103","2020","RAN","Turf",172,"CA","103_2020",39.0909090909091,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2020","RAN","Turf",18,"CA","103_2020",4.09090909090909,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2020","RAN","Lobophora",11,"CA","103_2020",2.5,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2020","RAN","Peyssonnelia",42,"CA","103_2020",9.54545454545455,"calcifying","calcifying.algae","other.calcifying.algae"
"103","2020","RAN","CCA",104,"CA","103_2020",23.6363636363636,"calcifying","calcifying.algae","CCA"
"103","2020","RAN","CCA",12,"CA","103_2020",2.72727272727273,"calcifying","calcifying.algae","CCA"
"103","2020","RAN","Halimeda",2,"CA","103_2020",0.454545454545455,"calcifying","calcifying.algae","other.calcifying.algae"
"103","2020","RAN","A. acuminata",57,"CA","103_2020",12.9545454545455,"calcifying","hard.coral","A.acuminata"
"103","2020","RAN","M. capitata",2,"CA","103_2020",0.454545454545455,"calcifying","hard.coral","M.capitata"
"103","2020","RAN","P. damicornis",16,"CA","103_2020",3.63636363636364,"calcifying","hard.coral","P.damicornis"
"103","2020","RAN","Corallimorph",4,"CA","103_2020",0.909090909090909,"noncalcifying","Corallimorph","Corallimorph"
"107","2020","XSP","Turf",112,"CA","107_2020",40.5797101449275,"noncalcifying","other.noncalcifying","other.noncalcifying"
"107","2020","XSP","Peyssonnelia",21,"CA","107_2020",7.60869565217391,"calcifying","calcifying.algae","other.calcifying.algae"
"107","2020","XSP","CCA",37,"CA","107_2020",13.4057971014493,"calcifying","calcifying.algae","CCA"
"107","2020","XSP","Halimeda",3,"CA","107_2020",1.08695652173913,"calcifying","calcifying.algae","other.calcifying.algae"
"107","2020","XSP","Galaxaura",2,"CA","107_2020",0.72463768115942,"calcifying","calcifying.algae","other.calcifying.algae"
"107","2020","XSP","A. acuminata",67,"CA","107_2020",24.2753623188406,"calcifying","hard.coral","A.acuminata"
"107","2020","XSP","M. capitata",1,"CA","107_2020",0.36231884057971,"calcifying","hard.coral","M.capitata"
"107","2020","XSP","M. capitata",4,"CA","107_2020",1.44927536231884,"calcifying","hard.coral","M.capitata"
"107","2020","XSP","Montipora spp.",1,"CA","107_2020",0.36231884057971,"calcifying","hard.coral","other.coral"
"107","2020","XSP","P. damicornis",28,"CA","107_2020",10.1449275362319,"calcifying","hard.coral","P.damicornis"
"111","2020","REM","Turf",46,"CA","111_2020",13.9393939393939,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2020","REM","Turf",30,"CA","111_2020",9.09090909090909,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2020","REM","Lobophora",13,"CA","111_2020",3.93939393939394,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2020","REM","Peyssonnelia",30,"CA","111_2020",9.09090909090909,"calcifying","calcifying.algae","other.calcifying.algae"
"111","2020","REM","CCA",152,"CA","111_2020",46.0606060606061,"calcifying","calcifying.algae","CCA"
"111","2020","REM","CCA",33,"CA","111_2020",10,"calcifying","calcifying.algae","CCA"
"111","2020","REM","Caulerpa",1,"CA","111_2020",0.303030303030303,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2020","REM","Galaxaura",1,"CA","111_2020",0.303030303030303,"calcifying","calcifying.algae","other.calcifying.algae"
"111","2020","REM","P. damicornis",20,"CA","111_2020",6.06060606060606,"calcifying","hard.coral","P.damicornis"
"111","2020","REM","Corallimorph",4,"CA","111_2020",1.21212121212121,"noncalcifying","Corallimorph","Corallimorph"
"115","2020","BYSP","Turf",127,"CA","115_2020",44.5614035087719,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","2020","BYSP","Lobophora",8,"CA","115_2020",2.80701754385965,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","2020","BYSP","Peyssonnelia",10,"CA","115_2020",3.50877192982456,"calcifying","calcifying.algae","other.calcifying.algae"
"115","2020","BYSP","CCA",73,"CA","115_2020",25.6140350877193,"calcifying","calcifying.algae","CCA"
"115","2020","BYSP","A. acuminata",45,"CA","115_2020",15.7894736842105,"calcifying","hard.coral","A.acuminata"
"115","2020","BYSP","M. capitata",5,"CA","115_2020",1.75438596491228,"calcifying","hard.coral","M.capitata"
"115","2020","BYSP","P. damicornis",12,"CA","115_2020",4.21052631578947,"calcifying","hard.coral","P.damicornis"
"115","2020","BYSP","Sediment",3,"CA","115_2020",1.05263157894737,"nonbiological","nonbiological","nonbiological"
"115","2020","BYSP","Corallimorph",2,"CA","115_2020",0.701754385964912,"noncalcifying","Corallimorph","Corallimorph"
"119","2020","CON","Turf",149,"CA","119_2020",39.0052356020942,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2020","CON","Turf",34,"CA","119_2020",8.90052356020942,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2020","CON","Lobophora",20,"CA","119_2020",5.23560209424084,"noncalcifying","other.noncalcifying","other.noncalcifying"
"119","2020","CON","Peyssonnelia",13,"CA","119_2020",3.40314136125654,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2020","CON","CCA",114,"CA","119_2020",29.8429319371728,"calcifying","calcifying.algae","CCA"
"119","2020","CON","CCA",9,"CA","119_2020",2.35602094240838,"calcifying","calcifying.algae","CCA"
"119","2020","CON","Halimeda",1,"CA","119_2020",0.261780104712042,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2020","CON","Galaxaura",1,"CA","119_2020",0.261780104712042,"calcifying","calcifying.algae","other.calcifying.algae"
"119","2020","CON","P. damicornis",15,"CA","119_2020",3.92670157068063,"calcifying","hard.coral","P.damicornis"
"119","2020","CON","Pocillopora spp.",4,"CA","119_2020",1.04712041884817,"calcifying","hard.coral","other.coral"
"119","2020","CON","Porites massive",21,"CA","119_2020",5.49738219895288,"calcifying","hard.coral","other.coral"
"119","2020","CON","Corallimorph",1,"CA","119_2020",0.261780104712042,"noncalcifying","Corallimorph","Corallimorph"
"121","2020","CON","Turf",123,"CA","121_2020",41,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2020","CON","Lobophora",2,"CA","121_2020",0.666666666666667,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2020","CON","Peyssonnelia",13,"CA","121_2020",4.33333333333333,"calcifying","calcifying.algae","other.calcifying.algae"
"121","2020","CON","CCA",146,"CA","121_2020",48.6666666666667,"calcifying","calcifying.algae","CCA"
"121","2020","CON","Caulerpa",1,"CA","121_2020",0.333333333333333,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2020","CON","Galaxaura",2,"CA","121_2020",0.666666666666667,"calcifying","calcifying.algae","other.calcifying.algae"
"121","2020","CON","P. damicornis",11,"CA","121_2020",3.66666666666667,"calcifying","hard.coral","P.damicornis"
"121","2020","CON","Corallimorph",2,"CA","121_2020",0.666666666666667,"noncalcifying","Corallimorph","Corallimorph"
"123","2020","XSP","Turf",150,"CA","123_2020",56.6037735849057,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","2020","XSP","Lobophora",7,"CA","123_2020",2.64150943396226,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","2020","XSP","Peyssonnelia",6,"CA","123_2020",2.26415094339623,"calcifying","calcifying.algae","other.calcifying.algae"
"123","2020","XSP","CCA",24,"CA","123_2020",9.05660377358491,"calcifying","calcifying.algae","CCA"
"123","2020","XSP","Cyano",1,"CA","123_2020",0.377358490566038,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","2020","XSP","Galaxaura",6,"CA","123_2020",2.26415094339623,"calcifying","calcifying.algae","other.calcifying.algae"
"123","2020","XSP","A. acuminata",57,"CA","123_2020",21.5094339622642,"calcifying","hard.coral","A.acuminata"
"123","2020","XSP","M. capitata",1,"CA","123_2020",0.377358490566038,"calcifying","hard.coral","M.capitata"
"123","2020","XSP","Montipora spp.",1,"CA","123_2020",0.377358490566038,"calcifying","hard.coral","other.coral"
"123","2020","XSP","P. damicornis",3,"CA","123_2020",1.13207547169811,"calcifying","hard.coral","P.damicornis"
"123","2020","XSP","Psammocora sp.",1,"CA","123_2020",0.377358490566038,"calcifying","hard.coral","other.coral"
"123","2020","XSP","Sediment",8,"CA","123_2020",3.0188679245283,"nonbiological","nonbiological","nonbiological"
"125","2020","CON","Turf",95,"CA","125_2020",34.0501792114695,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2020","CON","Lobophora",2,"CA","125_2020",0.716845878136201,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2020","CON","Peyssonnelia",40,"CA","125_2020",14.336917562724,"calcifying","calcifying.algae","other.calcifying.algae"
"125","2020","CON","CCA",117,"CA","125_2020",41.9354838709677,"calcifying","calcifying.algae","CCA"
"125","2020","CON","Caulerpa",1,"CA","125_2020",0.3584229390681,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2020","CON","Dictyota",2,"CA","125_2020",0.716845878136201,"calcifying","calcifying.algae","other.calcifying.algae"
"125","2020","CON","P. damicornis",18,"CA","125_2020",6.45161290322581,"calcifying","hard.coral","P.damicornis"
"125","2020","CON","Fungia",3,"CA","125_2020",1.0752688172043,"calcifying","hard.coral","other.coral"
"125","2020","CON","Corallimorph",1,"CA","125_2020",0.3584229390681,"noncalcifying","Corallimorph","Corallimorph"
"127","2020","BYSP","Turf",85,"CA","127_2020",26.3157894736842,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2020","BYSP","Turf",38,"CA","127_2020",11.7647058823529,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2020","BYSP","Lobophora",3,"CA","127_2020",0.928792569659443,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2020","BYSP","Peyssonnelia",21,"CA","127_2020",6.5015479876161,"calcifying","calcifying.algae","other.calcifying.algae"
"127","2020","BYSP","CCA",91,"CA","127_2020",28.1733746130031,"calcifying","calcifying.algae","CCA"
"127","2020","BYSP","CCA",19,"CA","127_2020",5.88235294117647,"calcifying","calcifying.algae","CCA"
"127","2020","BYSP","Halimeda",1,"CA","127_2020",0.309597523219814,"calcifying","calcifying.algae","other.calcifying.algae"
"127","2020","BYSP","Caulerpa",1,"CA","127_2020",0.309597523219814,"noncalcifying","other.noncalcifying","other.noncalcifying"
"127","2020","BYSP","A. acuminata",28,"CA","127_2020",8.6687306501548,"calcifying","hard.coral","A.acuminata"
"127","2020","BYSP","M. capitata",5,"CA","127_2020",1.54798761609907,"calcifying","hard.coral","M.capitata"
"127","2020","BYSP","P. damicornis",26,"CA","127_2020",8.04953560371517,"calcifying","hard.coral","P.damicornis"
"127","2020","BYSP","Corallimorph",5,"CA","127_2020",1.54798761609907,"noncalcifying","Corallimorph","Corallimorph"
"129","2020","REM","Turf",164,"CA","129_2020",41.2060301507538,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2020","REM","Lobophora",3,"CA","129_2020",0.753768844221105,"noncalcifying","other.noncalcifying","other.noncalcifying"
"129","2020","REM","Peyssonnelia",56,"CA","129_2020",14.070351758794,"calcifying","calcifying.algae","other.calcifying.algae"
"129","2020","REM","CCA",161,"CA","129_2020",40.4522613065327,"calcifying","calcifying.algae","CCA"
"129","2020","REM","Halimeda",3,"CA","129_2020",0.753768844221105,"calcifying","calcifying.algae","other.calcifying.algae"
"129","2020","REM","P. damicornis",10,"CA","129_2020",2.51256281407035,"calcifying","hard.coral","P.damicornis"
"129","2020","REM","Sediment",1,"CA","129_2020",0.251256281407035,"nonbiological","nonbiological","nonbiological"
"101","2021","REM","Turf",127,"CA","101_2021",31.8295739348371,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2021","REM","Lobophora",32,"CA","101_2021",8.02005012531328,"noncalcifying","other.noncalcifying","other.noncalcifying"
"101","2021","REM","Peyssonnelia",41,"CA","101_2021",10.2756892230576,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2021","REM","CCA",152,"CA","101_2021",38.0952380952381,"calcifying","calcifying.algae","CCA"
"101","2021","REM","Halimeda",1,"CA","101_2021",0.25062656641604,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2021","REM","Galaxaura",3,"CA","101_2021",0.75187969924812,"calcifying","calcifying.algae","other.calcifying.algae"
"101","2021","REM","M. capitata",2,"CA","101_2021",0.50125313283208,"calcifying","hard.coral","M.capitata"
"101","2021","REM","Montipora spp.",2,"CA","101_2021",0.50125313283208,"calcifying","hard.coral","other.coral"
"101","2021","REM","P. damicornis",34,"CA","101_2021",8.52130325814536,"calcifying","hard.coral","P.damicornis"
"101","2021","REM","Sediment",2,"CA","101_2021",0.50125313283208,"nonbiological","nonbiological","nonbiological"
"101","2021","REM","Corallimorph",3,"CA","101_2021",0.75187969924812,"noncalcifying","Corallimorph","Corallimorph"
"103","2021","RAN","Turf",157,"CA","103_2021",38.6699507389163,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2021","RAN","Lobophora",25,"CA","103_2021",6.1576354679803,"noncalcifying","other.noncalcifying","other.noncalcifying"
"103","2021","RAN","Peyssonnelia",29,"CA","103_2021",7.14285714285714,"calcifying","calcifying.algae","other.calcifying.algae"
"103","2021","RAN","CCA",83,"CA","103_2021",20.4433497536946,"calcifying","calcifying.algae","CCA"
"103","2021","RAN","Halimeda",2,"CA","103_2021",0.492610837438424,"calcifying","calcifying.algae","other.calcifying.algae"
"103","2021","RAN","Galaxaura",2,"CA","103_2021",0.492610837438424,"calcifying","calcifying.algae","other.calcifying.algae"
"103","2021","RAN","A. acuminata",67,"CA","103_2021",16.5024630541872,"calcifying","hard.coral","A.acuminata"
"103","2021","RAN","M. capitata",6,"CA","103_2021",1.47783251231527,"calcifying","hard.coral","M.capitata"
"103","2021","RAN","P. damicornis",29,"CA","103_2021",7.14285714285714,"calcifying","hard.coral","P.damicornis"
"103","2021","RAN","Hydnophora",1,"CA","103_2021",0.246305418719212,"calcifying","hard.coral","other.coral"
"103","2021","RAN","Sediment",2,"CA","103_2021",0.492610837438424,"nonbiological","nonbiological","nonbiological"
"103","2021","RAN","Corallimorph",3,"CA","103_2021",0.738916256157635,"noncalcifying","Corallimorph","Corallimorph"
"105","2021","BYSP","Turf",154,"CA","105_2021",47.8260869565217,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2021","BYSP","Turf",17,"CA","105_2021",5.27950310559006,"noncalcifying","other.noncalcifying","other.noncalcifying"
"105","2021","BYSP","Peyssonnelia",11,"CA","105_2021",3.41614906832298,"calcifying","calcifying.algae","other.calcifying.algae"
"105","2021","BYSP","CCA",38,"CA","105_2021",11.8012422360248,"calcifying","calcifying.algae","CCA"
"105","2021","BYSP","CCA",5,"CA","105_2021",1.5527950310559,"calcifying","calcifying.algae","CCA"
"105","2021","BYSP","Galaxaura",5,"CA","105_2021",1.5527950310559,"calcifying","calcifying.algae","other.calcifying.algae"
"105","2021","BYSP","A. acuminata",49,"CA","105_2021",15.2173913043478,"calcifying","hard.coral","A.acuminata"
"105","2021","BYSP","M. capitata",3,"CA","105_2021",0.93167701863354,"calcifying","hard.coral","M.capitata"
"105","2021","BYSP","M. capitata",14,"CA","105_2021",4.34782608695652,"calcifying","hard.coral","M.capitata"
"105","2021","BYSP","Montipora spp.",1,"CA","105_2021",0.31055900621118,"calcifying","hard.coral","other.coral"
"105","2021","BYSP","Montipora spp.",2,"CA","105_2021",0.62111801242236,"calcifying","hard.coral","other.coral"
"105","2021","BYSP","Pavona spp.",3,"CA","105_2021",0.93167701863354,"calcifying","hard.coral","other.coral"
"105","2021","BYSP","P. damicornis",16,"CA","105_2021",4.96894409937888,"calcifying","hard.coral","P.damicornis"
"105","2021","BYSP","Sediment",2,"CA","105_2021",0.62111801242236,"nonbiological","nonbiological","nonbiological"
"105","2021","BYSP","Corallimorph",2,"CA","105_2021",0.62111801242236,"noncalcifying","Corallimorph","Corallimorph"
"107","2021","XSP","Turf",156,"CA","107_2021",52.7027027027027,"noncalcifying","other.noncalcifying","other.noncalcifying"
"107","2021","XSP","Peyssonnelia",11,"CA","107_2021",3.71621621621622,"calcifying","calcifying.algae","other.calcifying.algae"
"107","2021","XSP","CCA",19,"CA","107_2021",6.41891891891892,"calcifying","calcifying.algae","CCA"
"107","2021","XSP","Halimeda",3,"CA","107_2021",1.01351351351351,"calcifying","calcifying.algae","other.calcifying.algae"
"107","2021","XSP","Dictyota",2,"CA","107_2021",0.675675675675676,"calcifying","calcifying.algae","other.calcifying.algae"
"107","2021","XSP","A. acuminata",79,"CA","107_2021",26.6891891891892,"calcifying","hard.coral","A.acuminata"
"107","2021","XSP","M. capitata",7,"CA","107_2021",2.36486486486486,"calcifying","hard.coral","M.capitata"
"107","2021","XSP","Montipora spp.",2,"CA","107_2021",0.675675675675676,"calcifying","hard.coral","other.coral"
"107","2021","XSP","P. damicornis",12,"CA","107_2021",4.05405405405405,"calcifying","hard.coral","P.damicornis"
"107","2021","XSP","Corallimorph",5,"CA","107_2021",1.68918918918919,"noncalcifying","Corallimorph","Corallimorph"
"109","2021","RAN","Turf",88,"CA","109_2021",27.7602523659306,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2021","RAN","Turf",21,"CA","109_2021",6.62460567823344,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2021","RAN","Lobophora",2,"CA","109_2021",0.630914826498423,"noncalcifying","other.noncalcifying","other.noncalcifying"
"109","2021","RAN","Peyssonnelia",20,"CA","109_2021",6.30914826498423,"calcifying","calcifying.algae","other.calcifying.algae"
"109","2021","RAN","CCA",40,"CA","109_2021",12.6182965299685,"calcifying","calcifying.algae","CCA"
"109","2021","RAN","CCA",25,"CA","109_2021",7.88643533123028,"calcifying","calcifying.algae","CCA"
"109","2021","RAN","CCA",1,"CA","109_2021",0.315457413249211,"calcifying","calcifying.algae","CCA"
"109","2021","RAN","A. acuminata",96,"CA","109_2021",30.2839116719243,"calcifying","hard.coral","A.acuminata"
"109","2021","RAN","M. capitata",2,"CA","109_2021",0.630914826498423,"calcifying","hard.coral","M.capitata"
"109","2021","RAN","P. damicornis",12,"CA","109_2021",3.78548895899054,"calcifying","hard.coral","P.damicornis"
"109","2021","RAN","Sediment",2,"CA","109_2021",0.630914826498423,"nonbiological","nonbiological","nonbiological"
"109","2021","RAN","Corallimorph",8,"CA","109_2021",2.52365930599369,"noncalcifying","Corallimorph","Corallimorph"
"111","2021","REM","Turf",63,"CA","111_2021",17.6470588235294,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2021","REM","Lobophora",11,"CA","111_2021",3.0812324929972,"noncalcifying","other.noncalcifying","other.noncalcifying"
"111","2021","REM","Peyssonnelia",48,"CA","111_2021",13.4453781512605,"calcifying","calcifying.algae","other.calcifying.algae"
"111","2021","REM","CCA",190,"CA","111_2021",53.2212885154062,"calcifying","calcifying.algae","CCA"
"111","2021","REM","Galaxaura",1,"CA","111_2021",0.280112044817927,"calcifying","calcifying.algae","other.calcifying.algae"
"111","2021","REM","P. damicornis",38,"CA","111_2021",10.6442577030812,"calcifying","hard.coral","P.damicornis"
"111","2021","REM","Pocillopora spp.",1,"CA","111_2021",0.280112044817927,"calcifying","hard.coral","other.coral"
"111","2021","REM","Psammocora sp.",1,"CA","111_2021",0.280112044817927,"calcifying","hard.coral","other.coral"
"111","2021","REM","Corallimorph",4,"CA","111_2021",1.12044817927171,"noncalcifying","Corallimorph","Corallimorph"
"113","2021","XSP","Turf",65,"CA","113_2021",26,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2021","XSP","Turf",5,"CA","113_2021",2,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2021","XSP","Peyssonnelia",34,"CA","113_2021",13.6,"calcifying","calcifying.algae","other.calcifying.algae"
"113","2021","XSP","CCA",47,"CA","113_2021",18.8,"calcifying","calcifying.algae","CCA"
"113","2021","XSP","CCA",9,"CA","113_2021",3.6,"calcifying","calcifying.algae","CCA"
"113","2021","XSP","Red fleshy macro",7,"CA","113_2021",2.8,"noncalcifying","other.noncalcifying","other.noncalcifying"
"113","2021","XSP","A. acuminata",68,"CA","113_2021",27.2,"calcifying","hard.coral","A.acuminata"
"113","2021","XSP","M. capitata",2,"CA","113_2021",0.8,"calcifying","hard.coral","M.capitata"
"113","2021","XSP","P. damicornis",11,"CA","113_2021",4.4,"calcifying","hard.coral","P.damicornis"
"113","2021","XSP","Corallimorph",2,"CA","113_2021",0.8,"noncalcifying","Corallimorph","Corallimorph"
"115","2021","BYSP","Turf",87,"CA","115_2021",35.8024691358025,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","2021","BYSP","Lobophora",2,"CA","115_2021",0.823045267489712,"noncalcifying","other.noncalcifying","other.noncalcifying"
"115","2021","BYSP","Peyssonnelia",22,"CA","115_2021",9.05349794238683,"calcifying","calcifying.algae","other.calcifying.algae"
"115","2021","BYSP","CCA",54,"CA","115_2021",22.2222222222222,"calcifying","calcifying.algae","CCA"
"115","2021","BYSP","A. acuminata",46,"CA","115_2021",18.9300411522634,"calcifying","hard.coral","A.acuminata"
"115","2021","BYSP","M. capitata",3,"CA","115_2021",1.23456790123457,"calcifying","hard.coral","M.capitata"
"115","2021","BYSP","P. damicornis",24,"CA","115_2021",9.87654320987654,"calcifying","hard.coral","P.damicornis"
"115","2021","BYSP","Sediment",2,"CA","115_2021",0.823045267489712,"nonbiological","nonbiological","nonbiological"
"115","2021","BYSP","Corallimorph",3,"CA","115_2021",1.23456790123457,"noncalcifying","Corallimorph","Corallimorph"
"117","2021","RAN","Turf",35,"CA","117_2021",15.9090909090909,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2021","RAN","Turf",11,"CA","117_2021",5,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2021","RAN","Peyssonnelia",39,"CA","117_2021",17.7272727272727,"calcifying","calcifying.algae","other.calcifying.algae"
"117","2021","RAN","CCA",55,"CA","117_2021",25,"calcifying","calcifying.algae","CCA"
"117","2021","RAN","CCA",20,"CA","117_2021",9.09090909090909,"calcifying","calcifying.algae","CCA"
"117","2021","RAN","Red fleshy macro",8,"CA","117_2021",3.63636363636364,"noncalcifying","other.noncalcifying","other.noncalcifying"
"117","2021","RAN","A. acuminata",33,"CA","117_2021",15,"calcifying","hard.coral","A.acuminata"
"117","2021","RAN","M. capitata",5,"CA","117_2021",2.27272727272727,"calcifying","hard.coral","M.capitata"
"117","2021","RAN","P. damicornis",13,"CA","117_2021",5.90909090909091,"calcifying","hard.coral","P.damicornis"
"117","2021","RAN","Corallimorph",1,"CA","117_2021",0.454545454545455,"noncalcifying","Corallimorph","Corallimorph"
"121","2021","CON","Turf",89,"CA","121_2021",31.1188811188811,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2021","CON","Turf",17,"CA","121_2021",5.94405594405594,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2021","CON","Lobophora",14,"CA","121_2021",4.89510489510489,"noncalcifying","other.noncalcifying","other.noncalcifying"
"121","2021","CON","Peyssonnelia",32,"CA","121_2021",11.1888111888112,"calcifying","calcifying.algae","other.calcifying.algae"
"121","2021","CON","CCA",91,"CA","121_2021",31.8181818181818,"calcifying","calcifying.algae","CCA"
"121","2021","CON","CCA",16,"CA","121_2021",5.59440559440559,"calcifying","calcifying.algae","CCA"
"121","2021","CON","Halimeda",3,"CA","121_2021",1.04895104895105,"calcifying","calcifying.algae","other.calcifying.algae"
"121","2021","CON","P. damicornis",18,"CA","121_2021",6.29370629370629,"calcifying","hard.coral","P.damicornis"
"121","2021","CON","Sediment",5,"CA","121_2021",1.74825174825175,"nonbiological","nonbiological","nonbiological"
"121","2021","CON","Corallimorph",1,"CA","121_2021",0.34965034965035,"noncalcifying","Corallimorph","Corallimorph"
"123","2021","XSP","Turf",138,"CA","123_2021",50.7352941176471,"noncalcifying","other.noncalcifying","other.noncalcifying"
"123","2021","XSP","Peyssonnelia",9,"CA","123_2021",3.30882352941176,"calcifying","calcifying.algae","other.calcifying.algae"
"123","2021","XSP","CCA",33,"CA","123_2021",12.1323529411765,"calcifying","calcifying.algae","CCA"
"123","2021","XSP","A. acuminata",78,"CA","123_2021",28.6764705882353,"calcifying","hard.coral","A.acuminata"
"123","2021","XSP","Montipora spp.",1,"CA","123_2021",0.367647058823529,"calcifying","hard.coral","other.coral"
"123","2021","XSP","Montipora spp.",3,"CA","123_2021",1.10294117647059,"calcifying","hard.coral","other.coral"
"123","2021","XSP","P. damicornis",1,"CA","123_2021",0.367647058823529,"calcifying","hard.coral","P.damicornis"
"123","2021","XSP","Sediment",9,"CA","123_2021",3.30882352941176,"nonbiological","nonbiological","nonbiological"
"125","2021","CON","Turf",55,"CA","125_2021",23.109243697479,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2021","CON","Turf",26,"CA","125_2021",10.9243697478992,"noncalcifying","other.noncalcifying","other.noncalcifying"
"125","2021","CON","Lobophora",1,"CA","125_2021",0.420168067226891,"noncalcifying","other.noncalcifying","other.noncalcifying"
